idHVIngresos,strTengoIngresos,strAnioIngresos,decRemuBrutaPublico,decRemuBrutaPrivado,decRentaIndividualPublico,decRentaIndividualPrivado,decOtroIngresoPublico,decOtroIngresoPrivado,idEstado,strUsuario,idHojaVida
131951,1,2018,0,984,0,0,0,0,1,,133289
131966,1,2018,48000,0,0,0,0,0,1,,133300
131987,1,2018,31444.32,0,0,0,0,0,1,,133279
132244,2,,0,0,0,0,0,0,1,,133563
132247,2,2018,0,0,0,0,0,0,1,,133574
132192,1,2018,0,0,2230,0,0,0,1,,133540
132230,2,,0,0,0,0,0,0,1,,133575
131203,1,2018,0,354649,0,0,0,0,1,,132538
131464,1,2018,0,0,0,50000,0,0,1,,132793
131322,1,2018,0,0,0,14000,0,0,1,,132615
131411,1,2018,0,0,0,45000,0,0,1,,132756
131339,1,2018,0,60000,0,15000,0,0,1,,132685
131351,2,,0,0,0,0,0,0,1,,132698
129405,1,2018,0,0,144000,15000,0,0,1,,130640
129787,2,,0,0,0,0,0,0,1,,130648
129416,1,2018,0,0,0,90000,0,15000,1,,130654
132174,1,2018,24,0,0,0,0,0,1,,133536
132180,1,2018,4000,0,0,0,0,0,1,,133541
132183,1,2018,2500,0,0,0,0,0,1,,133545
131896,1,2018,10584,5500,0,0,0,0,1,,132164
131895,1,2018,10584,5500,0,0,0,0,1,,132164
131581,1,2018,0,25000,0,0,0,0,1,,132890
130626,1,2018,0,20000,0,0,0,0,1,,131942
130544,2,,0,0,0,0,0,0,1,,131785
130880,1,2018,22000,0,0,0,0,0,1,,132208
130841,1,2018,30000,0,0,0,0,0,1,,132159
131050,1,2018,66000,80000,0,0,0,20000,1,,132082
131242,1,2018,0,0,0,70000,0,85000,1,,132553
132175,1,2018,0,84240,0,35400,0,0,1,,132750
131387,1,2018,0,18534,0,60600,0,56400,1,,132729
131713,1,2018,0,36000,0,0,0,0,1,,133036
130971,1,2018,0,0,0,30000,0,0,1,,132300
131855,1,2018,20000,14400,0,0,0,0,1,,133061
132011,1,2018,0,0,0,18000,0,0,1,,133072
131927,1,2018,0,0,0,24000,0,0,1,,133074
131875,1,2018,13800,0,0,8400,0,0,1,,133076
131779,1,2018,23410,0,0,0,0,0,1,,133077
132200,1,2018,63000,0,0,0,0,0,1,,133080
132220,1,2018,0,0,20,10,0,0,1,,133569
132249,1,2018,0,70,0,0,0,0,1,,133588
132234,1,2018,48,0,0,0,0,0,1,,133576
130074,1,2018,0,23562,0,0,0,74400,1,,131371
130084,1,2018,0,0,0,0,0,5000,1,,131382
130010,1,2018,0,21600,0,0,0,0,1,,131303
130065,2,,0,0,0,0,0,0,1,,131318
130133,1,2018,0,0,0,18000,0,0,1,,131415
131689,1,2018,15538,0,165443,0,0,0,1,,132579
130355,1,2018,0,0,0,26400,0,0,1,,131646
132210,1,2018,18000,0,0,0,0,0,1,,133558
132152,1,2018,0,0,18000,0,0,0,1,,133511
132205,1,2018,26400,0,0,0,0,0,1,,133557
130405,2,,0,0,0,0,0,0,1,,131720
130536,2,,0,0,0,0,0,0,1,,131817
130609,2,,0,0,0,0,0,0,1,,131939
130620,2,,0,0,0,0,0,0,1,,131744
130566,2,,0,0,0,0,0,0,1,,131900
130559,2,,0,0,0,0,0,0,1,,131885
130542,2,,0,0,0,0,0,0,1,,131872
131690,1,2018,43896,0,0,0,0,0,1,,133027
131674,1,2018,0,0,0,24000,0,0,1,,133015
131672,1,2018,0,0,0,18000,0,0,1,,133006
131165,1,2018,0,0,0,0,46800,2400,1,,132481
131166,1,2018,0,0,0,60000,0,0,1,,132503
131168,1,2018,0,0,0,18000,0,0,1,,132504
130862,1,2018,65500,0,0,45300,0,0,1,,132184
130848,1,2018,0,0,0,2500,0,0,1,,132112
131025,1,2018,0,0,0,0,0,96000,1,,132324
130948,1,2018,0,10152,0,0,0,0,1,,132249
131801,1,2018,0,48000,0,0,0,500,1,,133143
131782,1,2018,33300,0,0,0,0,15000,1,,133108
131811,1,2018,48000,0,0,0,0,400,1,,133153
131818,1,2018,26400,0,0,0,0,0,1,,133158
129315,1,2018,0,0,0,12000,0,0,1,,130536
129310,1,2018,0,14000,0,17876,0,12400,1,,130526
130295,1,2018,0,36000,0,0,0,0,1,,131596
130320,1,2018,24000,0,0,0,0,0,1,,131633
131604,2,,0,0,0,0,0,0,1,,132948
131371,1,2018,0,0,0,28476,0,0,1,,132307
131233,1,2018,0,3929.24,0,0,16500,0,1,,132544
131418,1,2018,22000,0,0,0,0,0,1,,132748
131416,1,2018,22000,0,0,0,0,0,1,,132748
131415,1,2018,22000,0,0,0,0,0,1,,132748
129142,1,2018,0,0,0,8000,0,0,1,,130332
129149,1,2018,0,0,0,20400,0,0,1,,130353
129153,1,2018,0,0,25000,0,0,0,1,,130359
130040,1,2018,0,0,0,24000,0,0,1,,131341
130043,1,2018,0,0,0,18000,0,0,1,,131346
130049,1,2018,25200,6000,0,0,0,0,1,,131350
130056,1,2018,0,60000,0,0,0,0,1,,131353
130075,1,2018,0,18000,0,0,0,12000,1,,131375
130070,1,2018,0,0,0,30000,0,0,1,,131368
132036,1,2018,100000,0,0,0,0,0,1,,133331
132017,1,2018,100356,0,0,0,0,0,1,,133374
132054,1,2017,68333,0,9428,0,0,0,1,,133415
132007,1,2018,9500,0,0,0,0,0,1,,130532
130483,1,2018,0,0,0,10800,0,0,1,,131801
131735,1,2018,0,0,0,0,0,84000,1,,132070
131879,1,2018,40000,0,0,0,0,0,1,,133213
131858,1,2018,42000,0,0,0,0,0,1,,133190
131030,1,2018,30000,0,0,0,0,0,1,,132365
130996,1,2018,0,0,20320,0,0,0,1,,132345
131037,1,2018,24000,0,0,0,0,0,1,,132335
130949,1,2018,0,0,0,7200,0,0,1,,132296
130975,1,2018,0,0,0,18000,0,0,1,,132308
131523,1,2018,0,24000,0,0,0,0,1,,131907
130593,1,2018,0,0,0,9080,0,14632,1,,131920
130921,1,2018,0,0,0,1250,0,0,1,,131926
130642,1,2018,90112.42,0,0,0,0,0,1,,131934
130650,1,2018,0,0,0,20000,0,0,1,,131984
130911,1,2018,0,0,0,60000,0,0,1,,132257
131069,1,2018,0,0,0,60000,0,0,1,,132394
131072,1,2018,0,0,0,54000,0,0,1,,132413
131093,1,2018,75000,0,0,0,0,9000,1,,132416
131654,1,2018,0,0,0,19200,0,0,1,,132997
131101,2,,0,0,0,0,0,0,1,,132438
131678,1,2018,0,0,0,21600,0,0,1,,132468
130903,1,2018,26800,20000,0,0,0,0,1,,131487
130336,1,2016,0,32000,0,0,0,71640,1,,131651
131398,1,2018,9100,0,100200,0,0,15000,1,,132465
131024,1,2018,43456,0,0,0,0,0,1,,132368
129905,1,2018,0,0,0,36000,0,0,1,,131195
129902,1,2018,0,0,0,24000,0,84000,1,,131188
131197,1,2018,0,12000,0,24000,0,0,1,,132537
129905,1,2018,0,0,0,36000,0,0,1,,131195
130007,2,,0,0,0,0,0,0,1,,131302
130013,1,2018,0,0,30000,40000,0,0,1,,131312
131187,1,2018,0,0,30000,0,0,0,1,,132515
131250,1,2018,0,0,36000,0,0,0,1,,132585
131186,1,2018,0,0,0,124317,0,62350,1,,132514
131021,2,,0,0,0,0,0,0,1,,132356
131108,1,2018,28800,0,0,0,0,0,1,,132430
131492,1,2018,0,60000,0,0,0,0,1,,131598
130205,2,,0,0,0,0,0,0,1,,131470
131550,1,2018,0,30000,0,0,0,59548,1,,131733
131446,1,2018,16800,0,0,0,0,0,1,,131726
131206,1,2018,144000,48000,0,0,0,0,1,,132332
131348,1,2018,0,0,0,25000,0,0,1,,132677
131295,1,2018,0,0,0,50000,0,0,1,,132648
131240,1,2018,0,0,0,5000,0,20000,1,,132338
131363,1,2018,0,0,24000,0,0,0,1,,132706
130919,1,2018,0,0,0,96000,0,0,1,,132264
130910,1,2018,0,0,0,30000,0,0,1,,132258
131016,2,,0,0,0,0,0,0,1,,132379
130684,1,2018,0,0,0,12000,0,24000,1,,131970
130712,1,2018,24000,0,0,0,0,0,1,,131986
130653,2,,0,0,0,0,0,0,1,,131981
129425,1,2018,0,0,0,10800,0,0,1,,130658
129435,1,2018,0,0,50000,0,0,0,1,,130668
129738,1,2018,0,0,0,17100,0,0,1,,131005
129439,1,2018,29800,0,0,0,0,0,1,,130679
129452,1,2018,24750,0,0,0,0,0,1,,130683
129459,1,2018,31200,0,0,0,0,0,1,,130692
129145,1,2018,0,0,0,16000,0,0,1,,130334
129157,2,,0,0,0,0,0,0,1,,130366
129220,1,2018,0,11083.33,0,0,0,0,1,,130405
129164,1,2018,0,55596,0,0,0,32931,1,,130371
130301,1,2018,7000,0,0,0,0,0,1,,131620
132245,1,2018,0,65000,0,0,0,0,1,,133587
130570,1,2018,0,0,0,17280,0,0,1,,131882
130613,1,2018,14400,0,0,0,0,0,1,,131940
129815,1,2018,0,46143.56,0,0,0,0,1,,131078
130532,1,2018,94158.38,0,0,0,0,0,1,,131423
130138,1,2018,165000,0,0,0,0,0,1,,131437
132134,2,,0,0,0,0,0,0,1,,133505
129810,1,2018,0,24000,0,0,0,0,1,,131077
130936,1,2018,168797.99,0,0,0,0,0,1,,132285
130938,1,2018,59000,0,0,0,0,0,1,,132278
130502,1,2018,0,22112,0,0,0,0,1,,131827
132181,1,2018,60000,0,0,0,0,0,1,,133544
130754,1,2018,0,41269.06,0,0,0,24000,1,,131886
130431,1,2018,0,35000,0,0,0,0,1,,131718
131303,2,,0,0,0,0,0,0,1,,132634
130863,1,2018,0,0,0,24000,0,0,1,,132210
130891,1,2018,0,42000,0,0,0,0,1,,132224
130272,2,,0,0,0,0,0,0,1,,131585
130812,1,2018,0,0,0,14500,0,0,1,,132153
131255,2,,0,0,0,0,0,0,1,,132592
132236,1,2018,0,5500,0,0,0,0,1,,133579
130607,1,2018,25200,0,0,0,0,0,1,,131932
132227,1,2018,45000,0,0,0,0,0,1,,133564
130576,1,2018,0,0,0,28500,0,0,1,,131905
130327,1,2018,26640,0,0,0,0,0,1,,131638
130193,1,2018,16159,0,0,0,0,0,1,,131495
129964,1,2018,0,9600,0,0,0,0,1,,131259
129795,2,,0,0,0,0,0,0,1,,131059
130524,1,2018,0,0,0,30000,21060,0,1,,131856
130594,1,2018,0,0,0,0,0,24000,1,,131913
132242,1,2018,0,0,0,36000,0,0,1,,133584
130031,1,2018,0,30954,0,0,0,0,1,,131095
131057,1,2018,0,0,0,0,0,3330,1,,132392
131865,1,2018,0,11160,0,8000,0,0,1,,133215
131970,1,2018,55788.55,0,0,73087.2,0,0,1,,133313
130421,2,,0,0,0,0,0,0,1,,131736
130414,2,,0,0,0,0,0,0,1,,131716
130428,2,,0,0,0,0,0,0,1,,131750
131745,1,2018,70000,0,0,30000,0,48000,1,,133082
131784,1,2018,21000,0,0,10400,0,0,1,,133114
131708,1,2018,54000,0,0,0,0,0,1,,133041
131764,1,2018,32616,0,18700,0,0,0,1,,133079
131730,1,2018,0,10000,0,0,0,0,1,,133053
132033,1,2018,0,1440000,0,7800000,0,0,1,,132978
131890,1,2018,0,0,0,24000,0,24000,1,,133225
132166,1,2018,68400,0,0,0,0,0,1,,133523
131842,1,2018,10429,59690,0,10870,43575,0,1,,133184
131776,1,2018,0,0,0,0,0,18000,1,,133098
131964,1,2018,21600,0,0,0,0,0,1,,133296
131835,1,2018,0,0,0,42000,0,0,1,,133173
131822,1,2018,48000,0,0,0,0,0,1,,133154
131230,1,2018,0,76104,0,55000,0,198000,1,,132568
131286,1,2018,0,0,30000,80000,0,0,1,,132637
131481,1,2018,0,14400,0,0,0,0,1,,132831
131331,1,2018,0,23020,0,10000,0,0,1,,132673
131340,1,2018,10000,0,0,0,0,0,1,,132684
131347,1,2018,25200,0,0,0,0,0,1,,132697
131359,1,2018,20000,10000,0,0,0,0,1,,132704
130132,1,2018,0,64693.96,0,0,0,0,1,,131425
130116,2,,0,0,0,0,0,0,1,,131410
130199,2,,0,0,0,0,0,0,1,,131501
129166,1,2018,172600,0,0,0,0,0,1,,130373
129064,1,2018,86724,0,0,24000,0,0,1,,130262
129070,1,2018,39600,0,0,0,0,0,1,,130269
129074,1,2018,21060,0,0,0,0,0,1,,130276
129233,1,2018,21900,0,0,199790,0,0,1,,130316
129119,1,2018,62028,0,0,0,26002,0,1,,130322
129128,1,2018,45600,0,0,0,28800,0,1,,130333
129065,1,2018,144000,0,0,0,0,0,1,,130260
129186,1,2018,24600,0,0,0,0,0,1,,130391
129194,1,2018,108000,0,0,24000,0,0,1,,130402
129242,1,2018,0,0,45600,0,0,0,1,,130447
130802,1,2018,93545,0,18240,8383,0,0,1,,132134
131590,1,2018,0,14242,0,74029,0,0,1,,132283
130929,1,2018,0,0,12000,0,0,0,1,,132273
130979,1,2018,20400,0,0,0,0,0,1,,132304
131062,1,2018,38040,0,0,18000,0,0,1,,132347
129441,1,2018,70946.9,0,0,8100,0,0,1,,130669
129412,1,2018,0,0,6000,15000,0,0,1,,130652
129428,1,2018,0,0,24000,6000,0,0,1,,130662
130915,1,2018,0,0,3402,2000,0,0,1,,132261
130914,1,2018,0,0,3402,2000,0,0,1,,132261
130925,2,,0,0,0,0,0,0,1,,132271
130746,1,2018,24860,0,787,35265,0,0,1,,132073
132259,1,2018,55263,0,0,20000,0,0,1,,132689
132237,1,2018,87687.84,0,0,0,0,36000,1,,133543
132229,2,,0,0,0,0,0,0,1,,133548
130060,1,2018,322606,0,0,0,0,53607,1,,131104
130465,1,2018,121991.12,0,0,0,0,0,1,,131756
129807,2,,0,0,0,0,0,0,1,,131071
130039,2,,0,0,0,0,0,0,1,,131333
130054,1,2018,25524,0,0,0,0,0,1,,131342
129614,1,2018,0,11068,0,41737,0,57600,1,,130864
129855,2,,0,0,0,0,0,0,1,,131141
129948,2,,0,0,0,0,0,0,1,,131248
129959,1,2018,0,0,0,0,0,18000,1,,131255
129971,1,2018,0,0,0,22000,0,15000,1,,131260
129983,2,,0,0,0,0,0,0,1,,131275
130048,1,2018,0,15000,0,0,0,0,1,,131291
130547,1,2018,0,0,22700,0,0,0,1,,131735
130387,1,2018,0,0,0,18000,0,0,1,,131694
130462,2,,0,0,0,0,0,0,1,,131751
130522,2,,0,0,0,0,0,0,1,,131845
132322,1,2018,30000,0,0,2400,0,0,1,,133368
132331,1,2018,0,0,0,36000,0,0,1,,133369
132334,1,2018,0,0,0,18000,0,0,1,,133370
130792,1,2018,26400,0,0,0,0,0,1,,131093
129743,1,2018,62150,0,0,0,0,0,1,,131004
129801,1,2018,0,0,0,28700,0,0,1,,131072
129788,1,1998,0,0,0,500,0,21386,1,,131049
129700,1,2018,0,0,0,18600,0,60000,1,,130954
129701,1,2018,0,0,0,22000,0,0,1,,130956
129632,1,2018,0,0,0,10000,0,0,1,,130876
129099,1,2018,0,0,0,179160,0,0,1,,130286
129717,2,,0,0,0,0,0,0,1,,130972
129108,1,2018,0,395486,18000,0,0,0,1,,130314
129107,1,2018,0,395486,18000,0,0,0,1,,130314
129210,1,2018,63000,0,0,0,0,0,1,,130412
129754,1,2018,0,0,0,30000,0,0,1,,131015
129201,1,2018,0,39000,30420,0,0,0,1,,130385
129198,1,2018,80000,0,0,22000,0,0,1,,130399
129206,1,2018,0,24632,14240,0,0,18000,1,,130413
129307,2,,0,0,0,0,0,0,1,,130524
129769,2,,0,0,0,0,0,0,1,,131028
129131,2,,0,0,0,0,0,0,1,,130337
129163,1,2018,108000,0,30000,6000,0,0,1,,130364
129174,1,2018,0,360000,0,0,0,0,1,,130376
129187,1,2018,0,14242.14,0,0,0,0,1,,130388
129103,1,2018,0,0,0,124619,0,0,1,,130309
129105,1,2018,217274,0,0,0,0,0,1,,130312
129924,2,,0,0,0,0,0,0,1,,131212
129104,1,2018,0,11853.7,0,0,0,0,1,,130308
129291,1,2018,130948,0,500,0,0,0,1,,130414
129101,1,2018,50320,0,6489,0,0,0,1,,130306
129097,1,2018,0,0,0,50000,0,90000,1,,130301
129229,1,2018,10000,0,0,0,0,22176,1,,130437
129093,1,2018,0,170160,0,1500,0,0,1,,130296
129085,1,2018,0,0,0,36000,0,0,1,,130290
129079,1,2018,0,163,66110,25935,0,0,1,,130284
129078,1,2018,0,53867,0,0,0,0,1,,130283
129082,1,2018,0,0,45000,0,0,0,1,,130287
129086,1,2018,0,0,0,70000,0,0,1,,130293
129083,1,2018,0,200000,0,0,0,0,1,,130288
129084,1,2018,48000,0,0,0,0,0,1,,130291
129089,1,2018,93000,0,0,0,0,0,1,,130294
129091,1,2018,0,0,0,60000,18000,0,1,,130298
129092,1,2018,120000,0,0,0,0,0,1,,130300
129095,1,2018,94800,0,0,0,0,0,1,,130303
129098,1,2018,0,0,0,0,0,0,1,,130304
129100,1,2018,0,0,0,36000,0,0,1,,130307
129691,1,2018,0,0,81000,0,0,0,1,,130907
129695,1,2018,110000,0,0,0,0,0,1,,130923
129697,1,2018,0,0,0,10000,0,0,1,,130924
129694,2,,0,0,0,0,0,0,1,,130922
129698,1,2018,23321,0,0,0,0,70779,1,,130925
131556,1,2018,0,397040,0,0,0,11772,1,,132898
131542,1,2018,26400,0,0,0,0,0,1,,132888
131554,1,2018,15000,0,0,0,0,0,1,,132891
129372,1,2018,15600,50000,0,0,0,0,1,,130586
129377,2,,0,0,0,0,0,0,1,,130607
129383,1,2018,48486.24,0,0,0,0,0,1,,130610
129382,1,2018,48486.24,0,0,0,0,0,1,,130610
129766,1,2018,22800,0,0,0,0,0,1,,131030
129728,1,2016,28800,0,0,0,0,0,1,,130993
129716,1,2018,0,0,26400,0,40000,0,1,,130976
131686,1,2018,0,0,0,24000,0,0,1,,133023
130583,1,2018,43200,0,0,0,0,0,1,,131899
131058,1,2018,0,0,15000,9300,0,0,1,,132396
131706,1,2018,66493,0,0,8000,24000,7200,1,,131272
131680,1,2018,7200,15000,0,0,0,0,1,,133021
131718,1,2018,0,30000,0,0,0,0,1,,133059
131491,1,2018,0,0,8400,25000,0,19000,1,,132798
131172,1,2018,0,0,0,34000,0,30000,1,,132508
131997,1,2018,28800,0,0,5000,0,15000,1,,133328
131171,1,2018,0,0,0,32000,0,20000,1,,132507
131169,1,2018,0,0,33000,0,0,0,1,,132510
132082,1,2018,43864,0,0,0,15195,0,1,,133050
132085,1,2018,63631.35,0,0,0,0,0,1,,133359
132126,1,2018,0,13020,0,72000,0,0,1,,133360
132120,2,,0,0,0,0,0,0,1,,133478
132255,1,2018,45891.9,0,0,0,0,0,1,,133363
131282,1,2018,30000,17000,0,12000,0,0,1,,132621
131319,1,2018,0,0,0,20000,0,0,1,,132610
131238,1,2018,39000,0,0,0,0,0,1,,132569
130395,1,2018,0,0,0,39237,0,0,1,,131704
130442,1,2018,0,0,0,0,0,5964,1,,131762
130471,1,2018,21000,0,0,0,0,0,1,,131775
130470,2,,0,0,0,0,0,0,1,,131775
130469,2,,0,0,0,0,0,0,1,,131775
130468,2,,0,0,0,0,0,0,1,,131775
130528,1,2018,0,0,0,36000,0,0,1,,131849
130598,1,2018,0,14400,0,0,0,0,1,,131871
129496,1,2018,0,24000,0,0,0,0,1,,130735
129506,1,2018,0,10142,0,32954,0,0,1,,130748
129605,1,2018,0,0,0,48000,0,0,1,,130854
129574,1,2018,128421.04,0,0,0,0,0,1,,130809
129526,1,2018,0,0,0,249929,0,0,1,,130770
129537,1,2018,0,0,76858,0,0,0,1,,130791
129514,2,,0,0,0,0,0,0,1,,130758
130771,1,2018,356614,0,5280,0,0,0,1,,132095
130435,1,2018,234000,0,0,52399.92,91406.4,108000,1,,131745
130434,1,2018,234000,0,0,52399.92,91406.4,108000,1,,131745
130747,1,2018,144358.87,0,0,0,0,0,1,,132074
130316,1,2018,0,69747,0,0,0,368362,1,,131627
129927,1,2018,25491,0,0,0,0,0,1,,131218
131990,1,2018,0,394740,0,0,0,0,1,,133329
130888,2,,0,0,0,0,0,0,1,,132222
129809,1,2018,57000,44800,0,0,0,0,1,,131087
132179,1,2018,120000,0,0,0,0,0,1,,133539
132160,1,2018,0,140000,0,0,0,250000,1,,133520
129829,1,2018,0,4868,0,17200,0,134185,1,,131108
129532,1,2018,0,0,0,0,28080,0,1,,130782
129539,1,2018,0,0,0,5600,0,0,1,,130793
129941,1,2018,0,70000,0,0,0,0,1,,131237
129595,1,2018,0,0,0,0,0,48000,1,,130797
131007,1,2018,0,0,41400,0,0,0,1,,132367
130783,1,2018,0,12000,0,12000,0,0,1,,132111
129602,1,2018,31950,0,0,0,0,0,1,,130851
129767,1,2018,0,59405.04,21000,7800,0,0,1,,131033
131342,1,2018,0,60000,0,0,0,0,1,,132580
131731,1,2018,0,78696,0,0,0,0,1,,132248
130763,1,2018,55269.36,0,0,0,0,0,1,,132093
129774,1,2017,0,79900,0,0,0,0,1,,131040
129802,2,,0,0,0,0,0,0,1,,131079
131988,1,2018,0,0,0,24000,0,0,1,,133325
131889,1,2018,0,98891.63,0,7270.94,0,754.02,1,,133136
130778,1,2018,2600,0,0,0,0,0,1,,132107
129610,1,2018,14400,0,0,0,0,0,1,,130862
129839,1,2018,0,0,0,0,0,0,1,,131118
131821,1,2018,0,241290.53,0,3224.12,0,0,1,,132259
131724,1,2018,0,3000,0,0,0,0,1,,132233
130784,1,2018,71820.48,0,0,0,0,0,1,,132078
130530,1,2018,0,13020,0,0,30420,0,1,,131842
131919,1,2018,0,40000,0,0,0,0,1,,133253
131885,1,2018,0,0,0,24000,0,0,1,,131022
130820,1,2018,0,0,0,72000,0,0,1,,131026
131525,1,2018,0,0,0,120000,0,0,1,,132857
131482,1,2018,30000,0,0,0,0,0,1,,132325
131490,1,2018,0,24000,0,0,0,0,1,,132842
130956,1,2018,21600,0,0,0,0,0,1,,132298
131514,1,2018,0,0,0,48000,0,18000,1,,131865
129742,1,2018,0,15500,0,0,0,0,1,,130987
129803,1,2018,343500,0,0,18000,0,0,1,,131063
129859,1,2018,0,13578,0,0,0,0,1,,131124
129858,1,2018,0,9220,0,0,0,0,1,,131124
129750,1,2018,0,0,0,21600,0,0,1,,131007
129205,1,2018,0,0,60000,0,0,0,1,,130409
129230,1,2018,0,0,22500,10000,0,0,1,,130431
130649,1,2018,0,28000,0,0,0,0,1,,131958
132228,1,2018,0,0,0,30000,0,0,1,,133562
132262,1,2018,38455,0,34122,0,0,0,1,,133590
132248,1,2018,0,0,0,12000,0,0,1,,133585
129640,1,2018,0,140000,0,0,0,0,1,,130894
129660,2,,0,0,0,0,0,0,1,,130910
132118,2,,0,0,0,0,0,0,1,,133492
130422,1,2018,0,60000,0,0,0,0,1,,131746
130120,2,,0,0,0,0,0,0,1,,131414
131324,2,,0,0,0,0,0,0,1,,132674
129527,1,2018,0,297600,0,0,0,0,1,,130777
129232,2,,0,0,0,0,0,0,1,,130440
129515,1,2018,0,144994,0,115995,0,0,1,,130755
131806,2,,0,0,0,0,0,0,1,,133150
131042,2,,0,0,0,0,0,0,1,,132390
130440,1,2018,0,60000,0,0,0,0,1,,131759
131993,1,2018,0,150000,0,0,0,0,1,,133164
130498,2,,0,0,0,0,0,0,1,,131820
132104,2,,0,0,0,0,0,0,1,,133476
130987,1,2018,0,90000,0,0,0,0,1,,132342
131336,1,2018,0,70000,0,0,0,0,1,,132683
130140,2,,0,0,0,0,0,0,1,,131445
130807,2,,0,0,0,0,0,0,1,,132144
129611,1,2018,0,0,0,80000,0,20000,1,,130840
130150,2,,0,0,0,0,0,0,1,,131454
129857,2,,0,0,0,0,0,0,1,,131142
130407,1,2018,0,36000,0,20000,0,0,1,,131721
132097,2,,0,0,0,0,0,0,1,,133465
132146,2,,0,0,0,0,0,0,1,,133513
130964,2,,0,0,0,0,0,0,1,,132312
130624,1,2018,0,0,0,10000,0,0,1,,131950
132099,2,,0,0,0,0,0,0,1,,133470
132084,2,,0,0,0,0,0,0,1,,133168
131214,1,2018,0,0,10000,20000,0,0,1,,132565
130114,2,,0,0,0,0,0,0,1,,131407
130156,1,2018,0,0,0,0,0,50000,1,,131465
129619,2,,0,0,0,0,0,0,1,,130873
129565,1,2018,0,10920,0,0,0,0,1,,130821
129846,1,2018,0,18900,0,0,0,0,1,,131131
129524,2,,0,0,0,0,0,0,1,,130775
130853,1,2018,0,0,500,24000,0,0,1,,132179
132122,1,2018,0,0,14700,12000,0,0,1,,133493
132129,2,,0,0,0,0,0,0,1,,133502
129455,1,2018,0,0,0,25000,0,0,1,,130686
130496,1,2018,0,18000,0,0,0,0,1,,131416
129465,1,2018,0,120000,0,0,0,0,1,,130691
129658,1,2018,0,0,18000,0,0,0,1,,130914
129296,1,2018,56267,0,0,48736,0,0,1,,130496
129293,1,2018,0,0,0,36000,0,10800,1,,130498
129302,1,2018,25000,0,0,10000,0,0,1,,130514
130396,1,2018,0,30000,0,0,0,0,1,,131707
130456,1,2018,0,0,0,24000,0,0,1,,131728
130344,2,,0,0,0,0,0,0,1,,131647
130645,1,2018,40421.64,0,0,0,0,0,1,,131945
130715,1,2018,1700,0,0,0,0,0,1,,131993
130721,1,2018,0,2666.4,0,0,0,0,1,,132048
130585,1,2018,28560,0,0,0,0,0,1,,131892
130726,1,2018,33071.91,75446.09,10250,17869,0,0,1,,132046
130300,1,2018,34204.68,0,0,0,0,0,1,,131610
130766,2,,0,0,0,0,0,0,1,,132015
130686,1,2018,2400,0,0,0,0,0,1,,132000
130311,1,2018,0,0,0,30000,0,0,1,,131626
131051,1,2018,54000,0,0,0,0,0,1,,132322
131001,1,2018,0,0,0,0,0,12000,1,,132343
131104,1,2018,0,12276,0,0,0,0,1,,132446
131134,1,2018,12960,30968,0,0,0,0,1,,132471
131124,1,2018,0,0,6000,5000,0,0,1,,132456
130249,1,2018,40000,0,0,0,0,0,1,,131535
130375,1,2018,0,11160,0,0,39780,0,1,,131488
129260,1,2018,0,0,0,0,39780,0,1,,130450
129261,1,2018,0,0,0,12006,0,0,1,,130451
129882,1,2018,0,0,30000,25000,0,15000,1,,131102
130009,1,2018,18600,0,0,14000,0,0,1,,131296
129918,1,2018,0,0,0,100000,0,0,1,,131208
129805,1,2018,0,0,0,0,0,24000,1,,131075
130122,1,2018,12600,0,0,0,0,0,1,,131411
130505,1,1970,0,24000,0,10000,0,6000,1,,131798
130630,1,2018,0,0,18000,0,0,0,1,,131960
130622,1,2018,30000,0,6000,0,0,0,1,,131918
131605,1,2018,0,0,0,60000,0,28000,1,,132947
131635,2,,0,0,0,0,0,0,1,,132977
131630,2,,0,0,0,0,0,0,1,,132973
130599,1,2018,0,13138,0,0,0,0,1,,131810
130796,1,2018,0,0,0,30000,0,60000,1,,132117
130995,1,2018,23938.44,6000,0,0,0,0,1,,132235
131254,1,2018,0,0,30000,0,0,0,1,,132602
131427,1,2018,0,0,4000,0,2400,0,1,,132636
131294,1,2018,0,0,0,0,0,22800,1,,132640
131271,1,2018,0,0,0,0,0,25000,1,,132606
129497,1,2018,0,12780,39780,700,0,308455,1,,130599
130083,1,2018,0,0,0,0,0,100000,1,,131376
129548,1,2018,0,0,0,14000,0,0,1,,130802
130351,1,2018,0,0,24000,0,0,0,1,,131665
131290,1,2018,0,27020,0,0,0,0,1,,132633
131263,1,2018,0,12000,0,0,0,0,1,,132573
131209,1,2018,0,24138,0,0,0,0,1,,132558
131194,1,2018,0,132501.12,0,0,0,0,1,,132531
131265,1,2018,0,10070,0,0,0,0,1,,132612
131189,1,2018,0,0,0,2500,0,64560,1,,132525
131234,1,2017,71268,0,0,21000,0,0,1,,132593
131478,1,2018,75000,0,0,0,0,0,1,,132826
131912,1,2018,6810,0,38364,0,0,0,1,,133222
131360,1,2018,0,0,0,24000,0,12200,1,,132687
131442,1,2018,0,40000,0,5000,0,7386,1,,132779
131404,2,,0,0,0,0,0,0,1,,132741
129337,1,2018,0,0,47134,2908,0,63600,1,,130560
129335,1,2018,0,0,0,0,0,138250,1,,130558
129631,1,2018,0,0,0,21000,0,18000,1,,130870
